Cr_SNR	Cr_FWHM	water_FWHM	residual_water_ampl	freqShift	relResA
99.3594042997199	6.07716963603646	6.82990028567268	0.0154177442743522	-3.39335854985611	5.59111634586047
74.9117116930358	6.08955907584304	6.59552384270948	0.0135310909003335	-0.496882834588314	3.22968758349646
84.6853516593728	5.45663118288247	6.39564602973495	0.0140626308333886	-3.35671024933533	6.49931253355986
82.3444656873791	6.79609036545372	7.04943240258982	0.0191356792598262	-3.8293046568941	6.80011102476437
97.9982222199542	6.29574340552495	6.70772865267476	0.0170946481928674	-4.35990456465802	6.22749470354938
79.9626534507068	6.68834757063858	7.09457738088559	0.0152863101373649	-3.1109217921112	7.82824297193084
76.7644057825871	7.3647611963316	7.33969492354451	0.0313262863982501	-4.16924598586352	4.80696703253767
103.155015197019	5.01919150457721	5.96857058419907	0.018856322711561	-1.85808353587246	6.83431588281691
75.90274567987	6.0629392182765	5.99969168923989	0.0109063513697645	-2.79357690932798	4.33149501074451
73.3567351407841	6.56409380054799	7.2954480164867	0.0173461572517989	-3.30506299305021	3.61456114525008
87.7556205440137	6.10076429685379	7.06767964479694	0.0179578341537059	-3.40005501353819	7.38549385270753
94.7431962440502	5.65054540601867	6.47680965477826	0.0157947773229635	-2.43408181312728	5.86642359460592
167.654624723928	5.78497187671011	6.69000187434375	0.153853612573197	-1.31933872380304	24.2454901173665
147.296986787332	5.55665543398572	6.19115688785782	0.167454966675789	-1.31580180258543	8.95027110497751
159.604157604529	5.16291328206821	6.41256558150329	0.345952418131569	-2.33205499301223	13.9022966442587
128.31147988779	6.33375970678533	7.10334281297135	0.0959523192856775	-3.22457470075285	24.6960932172886
159.034290752069	5.07562261186895	5.60771305014873	0.141712444693213	-2.74817043888493	9.50417835781007
135.147951362718	6.79428076649208	7.31889411993247	0.235411129798052	-3.29957900460408	11.1905620224667
158.85527893772	6.2441510765062	6.83802627423064	0.151545489033425	-3.41467727239056	15.910542697673
138.566592312436	6.01653568564188	7.11872508419532	0.225868041174027	-2.4238649563792	16.8104320347326
149.577579906538	5.80831859033063	6.6801224781665	0.173630195447371	-2.54502057152537	9.91124628241315
136.466471004288	6.12303418024581	6.08123479069614	0.144207010660622	-3.49861134009277	9.23455860811671
184.60844040658	4.96768169392721	6.25456400790769	0.199095013540783	-2.27800346190222	15.3103579083318
175.73303142775	5.82622673947709	6.64112336462701	0.221164441166389	-3.2868684771985	34.4930299916261
100.457213492633	7.7750004350642	7.96456286706248	2.8008466101302	-2.30473922736656	14.7172481519754
84.6940786248455	7.29443839947679	8.14578566340834	0.561624427686191	-3.21974001122882	4.79068108070538
81.3478441034216	11.4640394312296	8.12864791510869	1.70868660228386	-4.39997775334706	4.38941748540395
73.7067042379544	11.8240182246769	7.04049933710753	0.9004897209945	6.20204354269474	3.09496866810446
111.206160008903	8.1684617405759	7.7858696215624	1.12583946342598	1.59917196898412	10.2134754773486
111.287121951334	6.15165858972716	6.86612260096175	0.669122516049845	-3.38388850870062	11.3602135601139
97.5274658191856	6.49975168087118	7.50437684028679	0.74684745864565	-3.11375840339183	5.32690655327319
126.655486687062	7.17739895626907	7.31279819514987	1.17394989174637	-3.39775855362692	7.79154828834883
116.032496235534	8.69244449202652	7.28417984273816	1.70006661648449	-3.54593734569122	6.24212196454766
106.186500890134	6.61560396041292	7.45612521958732	0.788440900570077	-2.35625445953607	6.8401626059123
84.3500139541506	8.03503488466985	7.8108979068087	0.867011206642856	-3.28459533952081	4.3527513755806
121.47535137033	6.81174609681312	7.52579633957948	0.70589434133162	-2.31571067962995	14.7181149843763
158.000725689274	6.01513959826679	6.91918692807737	0.018027902534206	-4.66916232036287	10.2316089604695
211.670392817311	6.35887400949084	6.47566916399151	0.0230856070462198	-4.47225710031382	106.021366264669
174.121369278093	5.56350065330631	6.25486913595425	0.017060017457204	-5.29503780587478	11.3012186905397
157.201494085153	4.71308124149027	6.26446159799624	0.0185665653329464	-1.60603816914557	13.291825098706
149.472252348408	5.78538728503583	7.18956073650966	0.0272986209018363	-3.36263415859545	16.4217149559676
184.056799775645	6.19399562656619	6.2003175538784	0.0213356001480432	-4.44815348631662	29.5637979311041
178.849614558576	5.16713050316702	5.94989149044074	0.0202776825331763	-3.2428608792242	10.3987105513875
144.394177238314	5.2607933675959	6.6488400454901	0.0148747330072685	-2.50663616669933	14.5578283056619
147.852050441576	5.54320758773931	6.7030188120179	0.0138904230561065	-3.34790589621878	8.98370130728514
177.777847530212	5.60664100316456	6.05737941382802	0.019130804881893	-2.4562378706251	15.5686292816652
144.136104042954	6.059110487274	6.67080518501525	0.0152936965337456	-3.49086183094532	7.48184906439832
210.057382207241	6.73008015929359	6.72192684724056	0.030329426960525	-4.38765798921037	18.2866886772154
155.925079604158	5.93519693560982	6.70746741660701	0.298475083913856	-0.0341216122334281	13.9813658712685
130.464769488101	6.14497324130962	6.87539675919444	0.351301706063379	-2.59028557530183	6.67990953569587
152.304309141183	7.00589449247356	7.35925225871592	0.271912079660442	-4.57743574081505	14.6727476639609
155.706746535795	6.01996940808266	6.90049067504062	0.195239370475256	-4.32763471078018	14.909967805786
117.458334288134	5.31093522139682	6.71883905881653	0.383429957389581	-4.55045858376207	71.8112086745161
129.283638958346	5.5260942100671	6.74674292886254	0.17497701970612	-2.47506834377158	9.48140116267864
185.828470248872	5.61806763370323	6.89332045445912	0.465145876734174	-3.42988464313637	17.9910248100106
148.08431125036	6.36922192108792	7.40305913772496	0.17942804757704	-3.35182612799815	8.70522280397929
108.292855440429	6.16101998793583	6.94544907424443	0.408282278136745	-3.38816526242719	10.6187454208059
175.28136282292	5.11867025171159	6.20164318594102	0.42291906499714	-3.3592068069727	10.7726635971459
149.041790889015	5.51223049573238	6.75220770211199	0.421792965227058	-2.51688360981673	11.2174197405052
142.42570295872	5.27527611781566	6.38017869206006	0.348176249841549	-2.44345827478494	7.5202675595371
112.406130644623	6.1350376043372	6.20943579835683	0.374073957528881	-4.37858427351282	6.27109540485885
142.481804073421	5.18135218930824	5.74110871122269	0.472263164278531	-4.38408285782024	7.71030811579255
91.6818679860017	5.81067015458185	6.87321981924864	0.4063509053893	-3.37748436690597	6.65724889826179
111.787867361568	5.80744553187623	6.81509808911148	0.339609276202753	-3.41319072460825	5.25619231940478
100.990731573025	6.9273316842258	5.92728380185637	0.42932411714618	-3.4990638282422	4.84283642609358
129.749258094732	5.35691514913812	6.63641343134877	0.513020026568125	-3.40461038067296	5.97494924690505
125.190028745242	5.59522137120376	6.48904843469979	0.552737891056579	-2.43975872209088	7.17992204181754
118.018458028667	5.85353000546431	6.72473989969931	0.498434415436956	-3.40669878696044	6.39032334538101
126.243740740897	7.12346015191758	7.24007622139868	0.00816974840600734	-2.6585355138597	17.5143828977865
137.446946969607	7.93239458626323	8.23182773876026	0.0115459070519	-4.36607778812926	17.0348234276334
120.849072669499	6.09290711016989	7.13423238950965	0.0112655679104375	-3.3988055950095	7.01505925288375
139.206236706054	7.74822290478873	7.98375787615472	0.0221016427605707	-2.44025403109433	12.0190733847417
140.372506649325	9.09226562113409	8.64987295423546	0.0331230529955934	-4.43415952634138	17.6219488521214
159.428225182451	7.86664851910683	8.1129714721265	0.0130371886212985	-2.63358804487997	12.9775688607137
140.309347449249	8.66024741136357	8.62599713885432	0.0203822922602095	-3.09948016251364	13.5837252472029
137.329087305025	8.316281658456	8.15778329589725	0.0119439534905706	-2.4917957719868	15.3792007591294
158.554209788478	8.18882026813798	8.15272654737209	0.0117707460433076	-4.30187644632661	15.7263847064842
125.601045313054	7.8504600833601	7.51505576071205	0.0121274873590082	-3.41993964825154	7.66981007374361
163.464326047584	7.94039219534784	8.15185353960963	0.0125023712883214	-3.28541556571447	16.6459301954684
139.919361210312	6.98285977553655	7.13295382103812	0.0122227969055391	-1.65989247240608	13.6385870904187
200.390416830417	6.56379452776136	6.89264829055014	0.0236094089451142	-3.43513210882335	15.4752751320828
201.88013596745	5.5429796161493	6.75957125242709	0.0184013874856238	-4.32584767360533	14.7203353090406
191.654184838332	5.28736643940634	6.26272295167936	0.013769184043071	-1.47667519389698	11.7793439311752
210.700903223638	5.20159006474046	6.49417018223396	0.0227067804679741	-2.70137469810727	17.516272274458
257.808791921962	5.88662966039193	6.24270433284856	0.0191818860306987	-3.78942566678374	23.693503385641
169.316972290222	7.503364486955	7.10535974884659	0.0166999697043653	-4.4218635175235	11.0707154257652
174.839405357049	5.96512655528024	6.25019955207077	0.0130867768948639	-5.31161490095064	9.46745163271403
201.517256254332	7.31335597508511	6.44150052369466	0.0160097852960613	-7.66003318146827	16.9493023049323
184.751719153133	6.01607220052177	7.31717329239235	0.0156090211708926	-2.34683366263953	9.47638632660127
178.763780447857	5.92454724996968	6.94338043266498	0.0106361256970777	-2.67314816256534	13.6947609270995
190.571029475782	4.85153055051381	6.29499582830609	0.0124165785145097	-2.44925073636144	15.5938468953195
199.337687252709	6.24957785262878	6.93132307946587	0.0127147422869428	-2.83421171231718	16.6207453490905
157.865278301858	5.69335065240892	6.68751146588624	0.189405710531814	-2.43759148641921	11.0267413050043
191.571167488909	5.37642408803371	6.22937822476257	0.231759641831074	-3.25869343502824	17.579679600078
172.983760720358	6.01713382484126	6.59203343885296	0.180244522292679	-2.84893803651271	15.4333113532112
196.925953795317	5.53138989382782	6.91543947311518	0.203362062812381	-0.500561633611502	12.53575024011
175.666298830647	5.14505237090669	6.24653797720246	0.177214153550119	-2.31860719943567	21.2400140510688
184.943850809455	5.36644000188075	6.65664486328327	0.211419412048613	-3.38225606315586	25.3303466736841
168.45045852388	6.20475481952675	6.91279623907587	0.233655897115873	-3.18270167695754	10.0823538671401
134.006368918435	5.55962125273653	6.58283147360782	0.145050352262747	-2.43494560165238	8.63300738011519
169.596807596086	5.18008886681983	6.03573417349483	0.260426263619977	-3.392090548986	12.4146467335987
193.492044803783	5.4136047099741	6.28275095231892	0.283557086250755	-2.43581668912766	14.6542809114715
148.577216943281	5.47549231238487	6.64921811976528	0.206894691483567	-2.29982821825901	7.69953512753774
164.074558241657	5.78291757871341	6.83896824423198	0.245064769852898	-2.40903684763012	9.98117646823801
